country_code,year,gdp_growth,inflation,population,gni_per_capita,life_expectancy,literacy_rate,country_name,region,income_level,gdp_per_capita
IND,2023,9.19075493028345,,1438069596.0,,,81.6999969482422,India,South Asia,Lower middle income,2530.12031278204
IND,2024,6.49476552383821,,1450935791.0,,,,India,South Asia,Lower middle income,2694.73780859961
IRL,2015,24.6239856364006,,4701957.0,,,,Ireland,Europe & Central Asia,High income,64250.1385181257
IRL,2016,1.22271661130947,,4762722.0,,,,Ireland,Europe & Central Asia,High income,64129.5571542383
IRL,2017,10.1088576065965,,4827445.0,,,,Ireland,Europe & Central Asia,High income,72161.4047531385
IRL,2018,7.68865937437435,,4898022.0,,,,Ireland,Europe & Central Asia,High income,80804.1123164826
IRL,2019,4.97288003766816,,4976456.0,,,,Ireland,Europe & Central Asia,High income,81827.6688873996
IRL,2020,7.15369505735335,,5039747.0,,,,Ireland,Europe & Central Asia,High income,86514.0706108754
IRL,2021,16.2581881158197,,5110585.0,,,,Ireland,Europe & Central Asia,High income,103783.446284479
IRL,2022,7.51113888415304,,5212836.0,,,,Ireland,Europe & Central Asia,High income,105190.685952731
IRL,2023,-2.53637409313261,,5311538.0,,,,Ireland,Europe & Central Asia,High income,106818.917130804
IRL,2024,2.59946721553708,,5395790.0,,,,Ireland,Europe & Central Asia,High income,112894.953240805
IRN,2015,-1.42488493937503,,82619362.0,,,,"Iran, Islamic Rep.","Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,4952.73355532178
IRN,2016,8.8150866425182,,83812228.0,,,85.5400009155273,"Iran, Islamic Rep.","Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,5710.59947089104
IRN,2017,3.02685468694025,,85026754.0,,,85.9467259623201,"Iran, Islamic Rep.","Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,6000.93346404409
IRN,2018,-3.74796015711334,,86117998.0,,,86.8687468655024,"Iran, Islamic Rep.","Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,4783.01067340237
IRN,2019,-2.36143538770575,,87051648.0,,,87.3787031852537,"Iran, Islamic Rep.","Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,3997.4935449585
IRN,2020,4.44180865358672,,87723443.0,,,87.9027874156509,"Iran, Islamic Rep.","Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,3202.50003502169
IRN,2021,4.13089685034471,,88455488.0,,,88.4554880174224,"Iran, Islamic Rep.","Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,4605.14881318992
IRN,2022,4.35281087521344,,89524246.0,,,88.5939994931719,"Iran, Islamic Rep.","Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,4721.20437099984
IRN,2023,5.33235117216407,,90608707.0,,,88.9233339833467,"Iran, Islamic Rep.","Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,5049.29931642754
IRN,2024,3.66312056830718,,91567738.0,,,,"Iran, Islamic Rep.","Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,5190.16959024821
IRQ,2015,2.60676642939541,,37560535.0,,,,Iraq,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,4440.14189252367
IRQ,2016,13.7873730187089,,38469627.0,,,83.3000030517578,Iraq,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,4334.42096404188
IRQ,2017,-1.81975035118309,,39337353.0,,,85.5999984741211,Iraq,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,4759.2846435467
IRQ,2018,2.63385099105624,,40265624.0,,,,Iraq,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,5646.68932074742
IRQ,2019,5.51379057542323,,41192171.0,,,,Iraq,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,5671.8568632942
IRQ,2020,-12.0367930931152,,42116605.0,,,,Iraq,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,4295.18945121228
IRQ,2021,1.50218070952037,,43071211.0,,,84.0588635813164,Iraq,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,4868.49431080783
IRQ,2022,7.95904804992662,,44070551.0,,,,Iraq,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,6520.73154560584
IRQ,2023,0.517705525131191,,45074049.0,,,,Iraq,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,5965.31835077761
IRQ,2024,-1.54525198318304,,46042015.0,,,,Iraq,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,6073.61032342708
ISL,2015,3.76859023848581,,330815.0,,,,Iceland,Europe & Central Asia,High income,53505.6964079339
ISL,2016,6.21808764217616,,335439.0,,,,Iceland,Europe & Central Asia,High income,62854.0906407932
ISL,2017,3.48506703916689,,343400.0,,,,Iceland,Europe & Central Asia,High income,72976.3729990975
ISL,2018,4.66077032612084,,352721.0,,,,Iceland,Europe & Central Asia,High income,75633.8651351915
ISL,2019,1.13821230465001,,360563.0,,,,Iceland,Europe & Central Asia,High income,69296.3144361601
ISL,2020,-6.64587816297836,,366463.0,,,,Iceland,Europe & Central Asia,High income,60127.9393575616
ISL,2021,5.1805719742238,,372520.0,,,,Iceland,Europe & Central Asia,High income,70425.4064277273
ISL,2022,8.82069395623492,,382003.0,,,,Iceland,Europe & Central Asia,High income,76350.4550416502
ISL,2023,5.18615760140189,,385663.0,,,,Iceland,Europe & Central Asia,High income,82138.7892973557
ISL,2024,-0.970676468918384,,386506.0,,,,Iceland,Europe & Central Asia,High income,86040.5309851288
ISR,2015,2.23760317482488,,8380100.0,,,,Israel,"Middle East, North Africa, Afghanistan & Pakistan",High income,36213.1041481958
ISR,2016,4.45978271860821,,8546000.0,,,,Israel,"Middle East, North Africa, Afghanistan & Pakistan",High income,37671.5389138798
ISR,2017,4.3469311670646,,8713300.0,,,,Israel,"Middle East, North Africa, Afghanistan & Pakistan",High income,41138.470964272
ISR,2018,4.00389862187025,,8882800.0,,,,Israel,"Middle East, North Africa, Afghanistan & Pakistan",High income,42362.6652754196
ISR,2019,3.71049632750405,,9054000.0,,,,Israel,"Middle East, North Africa, Afghanistan & Pakistan",High income,44250.6313628073
ISR,2020,-2.02161548237589,,9215100.0,,,,Israel,"Middle East, North Africa, Afghanistan & Pakistan",High income,44575.5719045492
ISR,2021,9.38837403354628,,9371400.0,,,,Israel,"Middle East, North Africa, Afghanistan & Pakistan",High income,52270.9040241956
ISR,2022,6.26326343841286,,9557500.0,,,,Israel,"Middle East, North Africa, Afghanistan & Pakistan",High income,54949.621556429
ISR,2023,1.82652049482384,,9849000.0,,,,Israel,"Middle East, North Africa, Afghanistan & Pakistan",High income,52003.7200729997
ISR,2024,0.871968424377442,,9974400.0,,,,Israel,"Middle East, North Africa, Afghanistan & Pakistan",High income,54176.6844383302
ITA,2015,0.885667635240807,,60229605.0,,,,Italy,Europe & Central Asia,High income,30639.8829751432
ITA,2016,1.23622108511661,,60115223.0,,,,Italy,Europe & Central Asia,High income,31391.5692898108
ITA,2017,1.60369995294101,,60002252.0,,,,Italy,Europe & Central Asia,High income,32844.115660604
ITA,2018,0.826646712344115,,60148658.0,,,,Italy,Europe & Central Asia,High income,34904.1081923834
ITA,2019,0.429162533780342,,59729081.0,,,99.3499984741211,Italy,Europe & Central Asia,High income,33812.788724868
ITA,2020,-8.86822122185345,,59438851.0,,,,Italy,Europe & Central Asia,High income,32091.4866621366
ITA,2021,8.93106210800055,,59133173.0,,,,Italy,Europe & Central Asia,High income,36852.5425414951
ITA,2022,4.82117669913565,,59013667.0,,,,Italy,Europe & Central Asia,High income,35653.9042103495
ITA,2023,0.975694840127005,,58984216.0,,,,Italy,Europe & Central Asia,High income,39277.0838783918
ITA,2024,0.692676948440536,,58952704.0,,,,Italy,Europe & Central Asia,High income,40385.3413957669
JAM,2015,0.92148712399856,,2802534.0,,,,Jamaica,Latin America & Caribbean ,Upper middle income,5339.30718256806
JAM,2016,2.76043761369557,,2809915.0,,,,Jamaica,Latin America & Caribbean ,Upper middle income,5302.29553353854
JAM,2017,2.29303371291363,,2815764.0,,,,Jamaica,Latin America & Caribbean ,Upper middle income,5605.43541173019
JAM,2018,2.51584458612513,,2820097.0,,,,Jamaica,Latin America & Caribbean ,Upper middle income,5976.90362644337
JAM,2019,1.80943147301357,,2823271.0,,,,Jamaica,Latin America & Caribbean ,Upper middle income,6030.68896415921
JAM,2020,-8.30441923583135,,2830739.0,,,,Jamaica,Latin America & Caribbean ,Upper middle income,5299.04530804283
JAM,2021,5.70467978309095,,2837682.0,,,,Jamaica,Latin America & Caribbean ,Upper middle income,5625.67806271236
JAM,2022,6.43930323656186,,2839144.0,,,,Jamaica,Latin America & Caribbean ,Upper middle income,6626.47502388538
JAM,2023,2.74634433906714,,2839786.0,,,,Jamaica,Latin America & Caribbean ,Upper middle income,7542.40084275345
JAM,2024,-0.535039063867487,,2839175.0,,,,Jamaica,Latin America & Caribbean ,Upper middle income,7753.8006955432
JOR,2015,2.49652879315188,,9544729.0,,,,Jordan,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,4042.75678097555
JOR,2016,1.9941808493012,,10006367.0,,,,Jordan,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,3986.71677010853
JOR,2017,2.47359815449045,,10234226.0,,,,Jordan,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,4065.61628749384
JOR,2018,1.91907091341564,,10462306.0,,,95.4300003051758,Jordan,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,4145.43989673265
JOR,2019,1.75124077866225,,10671891.0,,,,Jordan,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,4170.1144003465
JOR,2020,-1.10275188309046,,10865228.0,,,,Jordan,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,4022.0401356135
JOR,2021,3.65564358999147,,11066356.0,,,,Jordan,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,4183.49998326866
JOR,2022,2.64743514912058,,11256263.0,,,,Jordan,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,4332.25159897931
JOR,2023,2.88408339281683,,11439213.0,,,94.8499984741211,Jordan,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,4466.08314208575
JOR,2024,2.48889409603647,,11552876.0,,,,Jordan,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,4618.09592498567
JPN,2015,1.56062669680782,,127141000.0,,,,Japan,East Asia & Pacific,High income,34960.6393843385
JPN,2016,0.753826745789127,,127076000.0,,,,Japan,East Asia & Pacific,High income,39375.4731620781
JPN,2017,1.67533175173359,,126972000.0,,,,Japan,East Asia & Pacific,High income,38834.0529341227
JPN,2018,0.643391023533141,,126811000.0,,,,Japan,East Asia & Pacific,High income,39751.1330982711
JPN,2019,-0.402169200894946,,126633000.0,,,,Japan,East Asia & Pacific,High income,40415.9567649547
JPN,2020,-4.16876457146743,,126261000.0,,,,Japan,East Asia & Pacific,High income,40028.7341726762
JPN,2021,2.69657404187188,,125681593.0,,,,Japan,East Asia & Pacific,High income,40094.5599795288
JPN,2022,0.941998775483285,,125124989.0,,,,Japan,East Asia & Pacific,High income,34065.6438962526
JPN,2023,1.47503481053384,,124516650.0,,,,Japan,East Asia & Pacific,High income,33836.1756271617
JPN,2024,0.104309021773304,,123975371.0,,,,Japan,East Asia & Pacific,High income,32487.0778047567
KAZ,2015,1.20000000053288,,18084169.0,,,,Kazakhstan,Europe & Central Asia,Upper middle income,10196.1226255982
KAZ,2016,1.09999999910173,,18363600.0,,,,Kazakhstan,Europe & Central Asia,Upper middle income,7475.56688689424
KAZ,2017,4.10000000257358,,18651931.0,,,,Kazakhstan,Europe & Central Asia,Upper middle income,8943.08416791984
KAZ,2018,4.09999999309841,,18932727.0,,,,Kazakhstan,Europe & Central Asia,Upper middle income,9472.48527327758
KAZ,2019,4.50000000091883,,19209555.0,,,,Kazakhstan,Europe & Central Asia,Upper middle income,9457.12614657136
KAZ,2020,-2.49999999628,,19482117.0,,,,Kazakhstan,Europe & Central Asia,Upper middle income,8781.50797787648
KAZ,2021,4.29999999729456,,19743603.0,,,,Kazakhstan,Europe & Central Asia,Upper middle income,9983.60103576902
KAZ,2022,3.19999999970734,,20034609.0,,,,Kazakhstan,Europe & Central Asia,Upper middle income,11255.3396437881
KAZ,2023,5.09999999973641,,20330104.0,,,,Kazakhstan,Europe & Central Asia,Upper middle income,12879.4275257974
KAZ,2024,4.99999999996936,,20592571.0,,,,Kazakhstan,Europe & Central Asia,Upper middle income,14154.6324958076
KHM,2015,7.20703472529512,,15623251.0,1430.0,,,Cambodia,East Asia & Pacific,Lower middle income,1547.32010444393
KHM,2016,7.90550116130704,,15852803.0,1550.0,,,Cambodia,East Asia & Pacific,Lower middle income,1675.19555711109
KHM,2017,8.07503915535979,,16073372.0,1690.0,,,Cambodia,East Asia & Pacific,Lower middle income,1826.35391688754
KHM,2018,8.77622376224463,,16274522.0,1920.0,,,Cambodia,East Asia & Pacific,Lower middle income,2036.67377566578
KHM,2019,7.93695013588524,,16481304.0,2100.0,,87.6600036621094,Cambodia,East Asia & Pacific,Lower middle income,2225.87705485686
KHM,2020,-3.55572193406549,,16725474.0,2050.0,,82.5991675957413,Cambodia,East Asia & Pacific,Lower middle income,2081.73914242939
KHM,2021,3.08984284148661,,16974305.0,2120.0,,71.9300003051758,Cambodia,East Asia & Pacific,Lower middle income,2167.40324198499
KHM,2022,5.12990110773977,,17201724.0,2270.0,,,Cambodia,East Asia & Pacific,Lower middle income,2325.03050040841
KHM,2023,5.00733043811898,,17423880.0,2390.0,,,Cambodia,East Asia & Pacific,Lower middle income,2429.74853452838
KHM,2024,5.97510939607335,,17638801.0,2550.0,,,Cambodia,East Asia & Pacific,Lower middle income,2627.87969756224
KIR,2018,,,,,,97.9599990844727,Kiribati,East Asia & Pacific,Lower middle income,1912.73809378187
KIR,2020,,,,,,98.6322966077083,Kiribati,East Asia & Pacific,Lower middle income,1751.78249168214
KWT,2017,,,,,,96.0400009155273,Kuwait,"Middle East, North Africa, Afghanistan & Pakistan",High income,29047.6536135703
KWT,2018,,,,,,96.0599975585938,Kuwait,"Middle East, North Africa, Afghanistan & Pakistan",High income,32067.9623756889
KWT,2020,,,,,,96.4599990844727,Kuwait,"Middle East, North Africa, Afghanistan & Pakistan",High income,25236.0755848941
LAO,2017,,,,,,73.7200012207031,Lao PDR,East Asia & Pacific,Lower middle income,2432.43059478511
LAO,2023,,,,,,75.6399993896484,Lao PDR,East Asia & Pacific,Lower middle income,2066.94979776957
LBN,2018,,,,,,92.6699981689453,Lebanon,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,9174.53666204759
LBN,2019,,,,,,92.0144800114203,Lebanon,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,8905.88005497437
LKA,2016,,,,,,92.3899993896484,Sri Lanka,South Asia,Lower middle income,4149.19190775593
LKA,2017,,,,,,91.9000015258789,Sri Lanka,South Asia,Lower middle income,4398.88828068715
LKA,2018,,,,,,91.7099990844727,Sri Lanka,South Asia,Lower middle income,4358.56095906047
LKA,2019,,,,,,92.25,Sri Lanka,South Asia,Lower middle income,4081.94772722003
LKA,2020,,,,,,92.379997253418,Sri Lanka,South Asia,Lower middle income,3847.60137695639
LKA,2021,,,,,,92.4300003051758,Sri Lanka,South Asia,Lower middle income,3996.96240014909
LKA,2022,,,,,,92.4899978637695,Sri Lanka,South Asia,Lower middle income,3342.63650253855
LKA,2023,,,,,,92.6600036621094,Sri Lanka,South Asia,Lower middle income,3798.89016573011
LSO,2016,,,,,,97.2699966430664,Lesotho,Sub-Saharan Africa ,Lower middle income,992.491840678465
LSO,2018,,,,,,86.2399978637695,Lesotho,Sub-Saharan Africa ,Lower middle income,1170.65569702819
LSO,2019,,,,,,92.4974361965842,Lesotho,Sub-Saharan Africa ,Lower middle income,1082.05706777516
LSO,2024,,,,,,90.4499969482422,Lesotho,Sub-Saharan Africa ,Lower middle income,971.90771824829
MAC,2016,,,,,,96.5400009155273,"Macao SAR, China",East Asia & Pacific,High income,68911.6755919628
MDG,2018,,,,,,76.6800003051758,Madagascar,Sub-Saharan Africa ,Low income,500.45718552916
MDG,2021,,,,,,74.6900024414062,Madagascar,Sub-Saharan Africa ,Low income,483.469463351195
MDV,2016,,,,,,97.7300033569336,Maldives,South Asia,Upper middle income,9947.80744731739
MDV,2017,,,,,,94.5100021362305,Maldives,South Asia,Upper middle income,10509.628805812
MDV,2019,,,,,,98.2099990844727,Maldives,South Asia,Upper middle income,11740.2724029785
MEX,2016,,,,,,94.8600006103516,Mexico,Latin America & Caribbean ,Upper middle income,9097.92397674769
MEX,2017,,,,,,94.9700012207031,Mexico,Latin America & Caribbean ,Upper middle income,9649.27816772402
MEX,2018,,,,,,95.379997253418,Mexico,Latin America & Caribbean ,Upper middle income,10084.7937562021
MEX,2019,,,,,,95.3889403219417,Mexico,Latin America & Caribbean ,Upper middle income,10369.5553585271
MEX,2020,,,,,,95.25,Mexico,Latin America & Caribbean ,Upper middle income,8841.27075039868
MEX,2021,,,,,,95.6890981310362,Mexico,Latin America & Caribbean ,Upper middle income,10314.0506722115
MEX,2022,,,,,,95.8486603965766,Mexico,Latin America & Caribbean ,Upper middle income,11405.7940473759
MEX,2023,,,,,,95.8346901734281,Mexico,Latin America & Caribbean ,Upper middle income,13860.9597809326
MEX,2024,,,,,,95.7654716766416,Mexico,Latin America & Caribbean ,Upper middle income,14185.7812248529
MHL,2019,,,,,,98.1800003051758,Marshall Islands,East Asia & Pacific,Upper middle income,5292.33985502306
MHL,2021,,,,,,95.8342549583425,Marshall Islands,East Asia & Pacific,Upper middle income,6315.31279603534
MLI,2018,,,,,,35.4700012207031,Mali,Sub-Saharan Africa ,Low income,996.379292136901
MMR,2016,,,,,,84.7799987792969,Myanmar,East Asia & Pacific,Lower middle income,1229.19713491328
MMR,2018,,,,,,95.823239379743,Myanmar,East Asia & Pacific,Lower middle income,1298.21310327675
MMR,2019,,,,,,89.0699996948242,Myanmar,East Asia & Pacific,Lower middle income,1425.98954241668
MMR,2020,,,,,,93.5471293315427,Myanmar,East Asia & Pacific,Lower middle income,1490.21683599469
MNE,2018,,,,,,98.5299987792969,Montenegro,Europe & Central Asia,Upper middle income,8673.59128084795
MNG,2018,,,,,,96.9000015258789,Mongolia,East Asia & Pacific,Upper middle income,4107.64288528468
MNG,2019,,,,,,98.4599990844727,Mongolia,East Asia & Pacific,Upper middle income,4347.54610314873
MNG,2020,,,,,,99.1800003051758,Mongolia,East Asia & Pacific,Upper middle income,4001.25193077703
MNG,2021,,,,,,99.272758866107,Mongolia,East Asia & Pacific,Upper middle income,4517.61578018785
MNG,2022,,,,,,98.7300033569336,Mongolia,East Asia & Pacific,Upper middle income,4993.51487463495
MNG,2023,,,,,,98.6399993896484,Mongolia,East Asia & Pacific,Upper middle income,5838.63108083902
MOZ,2017,,,,,,60.6599998474121,Mozambique,Sub-Saharan Africa ,Low income,470.93856305196
MOZ,2020,,,,,,59.7799987792969,Mozambique,Sub-Saharan Africa ,Low income,462.433876479921
MOZ,2022,,,,,,61.6778205151772,Mozambique,Sub-Saharan Africa ,Low income,578.251663751351
MRT,2020,,,,,,59.5299987792969,Mauritania,Sub-Saharan Africa ,Lower middle income,1795.76459566714
MUS,2016,,,,,,93.1600036621094,Mauritius,Sub-Saharan Africa ,Upper middle income,10095.1225574156
MUS,2021,,,,,,93.0304719147886,Mauritius,Sub-Saharan Africa ,Upper middle income,9177.71195973013
MUS,2023,,,,,,94.3265215627,Mauritius,Sub-Saharan Africa ,Upper middle income,11269.9684462139
MWI,2017,,,,,,72.848752416256,Malawi,Sub-Saharan Africa ,Low income,495.769683367165
MWI,2018,,,,,,76.7200012207031,Malawi,Sub-Saharan Africa ,Low income,533.202567189331
MWI,2020,,,,,,70.1500015258789,Malawi,Sub-Saharan Africa ,Low income,602.507478176106
MYS,2016,,,,,,94.879997253418,Malaysia,East Asia & Pacific,Upper middle income,9476.53409809923
MYS,2017,,,,,,95.0800018310547,Malaysia,East Asia & Pacific,Upper middle income,9862.54806612235
MYS,2018,,,,,,94.8499984741211,Malaysia,East Asia & Pacific,Upper middle income,10901.8019954421
MYS,2019,,,,,,94.9700012207031,Malaysia,East Asia & Pacific,Upper middle income,10920.191763972
MYS,2022,,,,,,95.7699966430664,Malaysia,East Asia & Pacific,Upper middle income,11754.5678336248
NAM,2016,,,,,,88.2018591728156,Namibia,Sub-Saharan Africa ,Lower middle income,4395.68776162376
NAM,2018,,,,,,88.3295050309237,Namibia,Sub-Saharan Africa ,Lower middle income,5308.60813408705
NAM,2023,,,,,,87.6399993896484,Namibia,Sub-Saharan Africa ,Lower middle income,4187.60500396525
NER,2018,,,,,,33.0499992370605,Niger,Sub-Saharan Africa ,Low income,578.568035680892
NER,2022,,,,,,35.6100006103516,Niger,Sub-Saharan Africa ,Low income,609.745147574878
NGA,2016,,,,,,58.2200012207031,Nigeria,Sub-Saharan Africa ,Lower middle income,2070.4127339595
NGA,2021,,,,,,63.1599998474121,Nigeria,Sub-Saharan Africa ,Lower middle income,2787.48779224428
NGA,2024,,,,,,70.4100036621094,Nigeria,Sub-Saharan Africa ,Lower middle income,1084.16041805436
NPL,2016,,,,,,65.5,Nepal,South Asia,Lower middle income,877.256454696737
NPL,2017,,,,,,66.8755351165163,Nepal,South Asia,Lower middle income,1034.28374906846
NPL,2019,,,,,,68.7099990844727,Nepal,South Asia,Lower middle income,1203.14294706401
NRU,2021,,,,,,94.6079860099096,Nauru,East Asia & Pacific,High income,14979.099896799
NRU,2023,,,,,,96.5899963378906,Nauru,East Asia & Pacific,High income,12752.4723855838
OMN,2017,,,,,,95.5800018310547,Oman,"Middle East, North Africa, Afghanistan & Pakistan",High income,17820.0661809335
OMN,2018,,,,,,95.6500015258789,Oman,"Middle East, North Africa, Afghanistan & Pakistan",High income,19901.7615642016
OMN,2020,,,,,,96.9000015258789,Oman,"Middle East, North Africa, Afghanistan & Pakistan",High income,16784.8630630058
OMN,2022,,,,,,97.3399963378906,Oman,"Middle East, North Africa, Afghanistan & Pakistan",High income,23223.5829405935
PAK,2017,,,,,,59.1300010681152,Pakistan,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,1519.23459514248
PAK,2018,,,,,,57.0099983215332,Pakistan,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,1569.33814626355
PAK,2019,,,,,,58.0,Pakistan,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,1390.41690981745
PAK,2021,,,,,,58.8600006103516,Pakistan,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,1455.31922370186
PAN,2018,,,,,,95.4100036621094,Panama,Latin America & Caribbean ,High income,16151.3273433486
PAN,2019,,,,,,95.7399978637695,Panama,Latin America & Caribbean ,High income,16477.9066268111
PAN,2021,,,,,,96.2400288895206,Panama,Latin America & Caribbean ,High income,15509.8069124139
PAN,2023,,,,,,96.1092282909577,Panama,Latin America & Caribbean ,High income,18797.1933994045
PAN,2024,,,,,,96.256135181795,Panama,Latin America & Caribbean ,High income,19161.2188501596
PER,2016,,,,,,94.1699981689453,Peru,Latin America & Caribbean ,Upper middle income,6217.03599995447
PER,2017,,,,,,94.1500015258789,Peru,Latin America & Caribbean ,Upper middle income,6736.16693725487
PER,2018,,,,,,94.4100036621094,Peru,Latin America & Caribbean ,Upper middle income,6978.49121548627
PER,2020,,,,,,94.5,Peru,Latin America & Caribbean ,Upper middle income,6133.32552410183
PER,2024,,,,,,93.6600036621094,Peru,Latin America & Caribbean ,Upper middle income,8452.37167056621
PHL,2019,,,,,,96.2799987792969,Philippines,East Asia & Pacific,Lower middle income,3400.78949767074
PHL,2020,,,,,,98.4700012207031,Philippines,East Asia & Pacific,Lower middle income,3227.57910235199
PLW,2020,,,,,,100.0,Palau,East Asia & Pacific,High income,14708.2119536914
PNG,2017,,,,,,70.0599975585938,Papua New Guinea,East Asia & Pacific,Lower middle income,2477.76530986323
PNG,2022,,,,,,87.144148905762,Papua New Guinea,East Asia & Pacific,Lower middle income,3102.28968594061
PRI,2017,,,,,,92.3899993896484,Puerto Rico (US),Latin America & Caribbean ,High income,30328.479490518
PRY,2016,,,,,,94.6500015258789,Paraguay,Latin America & Caribbean ,Upper middle income,5775.15963399596
PRY,2018,,,,,,94.0199966430664,Paraguay,Latin America & Caribbean ,Upper middle income,6258.44991640984
PRY,2019,,,,,,93.2099990844727,Paraguay,Latin America & Caribbean ,Upper middle income,5821.18199548738
PRY,2020,,,,,,94.5400009155273,Paraguay,Latin America & Caribbean ,Upper middle income,5365.47220721104
PRY,2024,,,,,,94.8600006103516,Paraguay,Latin America & Caribbean ,Upper middle income,6416.09708970845
PSE,2016,,,,,,96.7200012207031,West Bank and Gaza,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,3527.61382413178
PSE,2017,,,,,,96.9199981689453,West Bank and Gaza,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,3620.36048715937
PSE,2018,,,,,,97.2200012207031,West Bank and Gaza,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,3562.33094270256
PSE,2019,,,,,,97.379997253418,West Bank and Gaza,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,3656.85827137011
PSE,2020,,,,,,97.5100021362305,West Bank and Gaza,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,3233.56863835858
PSE,2021,,,,,,97.6857135394122,West Bank and Gaza,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,3678.63565662194
PSE,2022,,,,,,97.8399963378906,West Bank and Gaza,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,3799.95527015163
PSE,2024,,,,,,97.9449803653341,West Bank and Gaza,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,2592.30591217647
PYF,2015,1.80334081452726,,277866.0,,,,French Polynesia,East Asia & Pacific,High income,19166.9594761931
PYF,2016,2.30219823670438,,279178.0,,,,French Polynesia,East Asia & Pacific,High income,19690.0775734589
PYF,2017,4.29263363103487,,280087.0,,,,French Polynesia,East Asia & Pacific,High income,20826.9312492172
PYF,2018,1.80687498305207,,279815.0,,,,French Polynesia,East Asia & Pacific,High income,21925.616043938
PYF,2019,2.68946658143334,,279034.0,,,,French Polynesia,East Asia & Pacific,High income,21582.5892046801
PYF,2020,-10.5738138632489,,279209.0,,,,French Polynesia,East Asia & Pacific,High income,19966.4838503859
PYF,2021,3.36590242421546,,279792.0,,,,French Polynesia,East Asia & Pacific,High income,21426.3854449835
PYF,2022,2.9373470716322,,280378.0,,,,French Polynesia,East Asia & Pacific,High income,20053.9569369322
PYF,2023,2.77284077155413,,281118.0,,,,French Polynesia,East Asia & Pacific,High income,21832.2831795569
PYF,2024,1.12638897730247,,281807.0,,,,French Polynesia,East Asia & Pacific,High income,22439.8838746025
ROU,2021,,,,,,99.1600036621094,Romania,Europe & Central Asia,High income,14907.9803652143
RUS,2021,,,,,,99.9300003051758,Russian Federation,Europe & Central Asia,High income,12425.029296875
RWA,2018,,,,,,73.2200012207031,Rwanda,Sub-Saharan Africa ,Low income,771.773511207309
RWA,2020,,,,,,80.0500030517578,Rwanda,Sub-Saharan Africa ,Low income,778.701498925026
RWA,2022,,,,,,78.7600021362305,Rwanda,Sub-Saharan Africa ,Low income,975.469323735369
SAU,2017,,,,,,95.3300018310547,Saudi Arabia,"Middle East, North Africa, Afghanistan & Pakistan",High income,23929.2907135982
SAU,2020,,,,,,97.5899963378906,Saudi Arabia,"Middle East, North Africa, Afghanistan & Pakistan",High income,24338.8307301067
SAU,2024,,,,,,97.9300003051758,Saudi Arabia,"Middle East, North Africa, Afghanistan & Pakistan",High income,35121.6628687742
SEN,2016,,,,,,46.0999984741211,Senegal,Sub-Saharan Africa ,Lower middle income,1266.43957151587
SEN,2017,,,,,,51.9000015258789,Senegal,Sub-Saharan Africa ,Lower middle income,1356.80518449031
