country_code,year,gdp_per_capita
PAK,2015,1380.47020838317
PLW,2015,16154.0532152373
PAN,2015,14082.6548434996
PNG,2015,2484.5963398603
PRY,2015,5879.33792308762
PER,2015,6231.71150338894
PHL,2015,2909.85818010301
POL,2015,12637.5220324406
PRT,2015,19215.7813014347
PRI,2015,29242.041465085
QAT,2015,68985.2433380102
ROU,2015,8977.01748158196
RUS,2015,9277.7138671875
RWA,2015,733.998629882494
WSM,2015,4084.36083819933
SMR,2015,43146.8240435428
STP,2015,1298.10946596396
SAU,2015,23256.1549553531
SEN,2015,1218.00613555438
SRB,2015,5820.3215576888
SYC,2015,15333.1051727105
SLE,2015,964.575980888989
SGP,2015,55645.6068614606
SXM,2015,37839.6283815163
SVK,2015,16442.0760860018
SVN,2015,20697.2748530619
SLB,2015,2045.47721526649
SOM,2015,445.583080073396
ZAF,2015,6112.27382485974
SSD,2015,1080.14718624765
ESP,2015,25982.4416197775
LKA,2015,4057.7158346231
KNA,2015,20328.8003530109
LCA,2015,10334.9860823918
VCT,2015,7353.73556054184
SDN,2015,1292.37963867188
SUR,2015,8813.61705392067
SWE,2015,51188.1652120493
CHE,2015,83806.4476003837
SYR,2015,847.731631942565
TJK,2015,956.916310930656
TZA,2015,939.127319335938
THA,2015,5688.85335397884
TLS,2015,1319.59295003154
TGO,2015,751.051987587248
TON,2015,4123.90323993332
TTO,2015,19887.2327716498
TUN,2015,4014.94773686432
TUR,2015,11064.6494504662
TKM,2015,5759.497903834
TCA,2015,29457.0140691162
TUV,2015,3357.83417700071
UGA,2015,862.934610355811
UKR,2015,2094.47387695313
ARE,2015,44910.334995523
GBR,2015,45255.3449216209
USA,2015,56572.9188996063
URY,2015,17125.9016800298
UZB,2015,2803.19018021751
VUT,2015,2854.89412272653
VEN,2015,4103.1384987005
VNM,2015,2577.56885340113
VIR,2015,34007.3529411765
PSE,2015,3272.15432360708
YEM,2015,1362.1738120601
ZMB,2015,1295.87788680068
ZWE,2015,1387.12632595026
AFE,2016,1334.47050032928
AFW,2016,1630.03943895258
ARB,2016,6042.19675439671
CSS,2016,13376.8057759012
CEB,2016,12874.699956166
EAR,2016,3223.9805446069
EAS,2016,9965.00400107685
EAP,2016,6683.18386700353
TEA,2016,6758.74365728701
EMU,2016,35228.4854539428
ECS,2016,22519.6408855547
ECA,2016,5986.89723080084
TEC,2016,7659.54924391363
EUU,2016,31456.8971280656
FCS,2016,1491.08080315915
HPC,2016,894.708764701024
IBD,2016,5534.81953332906
IBT,2016,4447.41739069513
IDB,2016,1790.53787826053
IDX,2016,1054.10011053311
IDA,2016,1314.0817741131
LTE,2016,8297.33610796797
LCN,2016,8241.45140922665
LAC,2016,7977.19727122285
TLA,2016,8082.02330614142
LDC,2016,966.721782937566
LMY,2016,4274.9314240157
MEA,2016,5126.05331639032
MNA,2016,2863.14057781135
TMN,2016,2858.61689096826
MIC,2016,4605.60639396078
NAC,2016,56112.2253713869
OED,2016,36229.3490773616
OSS,2016,10813.3826960431
PSS,2016,3856.70459060951
PST,2016,41502.2222895522
PRE,2016,1316.74567214685
SST,2016,10486.2161094903
SAS,2016,1722.90703415144
TSA,2016,1722.90703415144
SSF,2016,1455.03525304571
SSA,2016,1545.27948291265
TSS,2016,1455.03525304571
WLD,2016,10204.9287763386
AFG,2016,522.082215583898
ALB,2016,4457.63412207495
DZA,2016,4424.98529027556
ASM,2016,12843.3342903627
AND,2016,40129.8385811474
AGO,2016,2051.81462126253
ATG,2016,16556.8551801588
ARG,2016,12699.9623137756
ARM,2016,3524.42476874707
ABW,2016,27441.5502144601
AUS,2016,50084.4440606385
AUT,2016,45061.4993920192
AZE,2016,3880.6852276838
BHS,2016,30616.5363157284
BHR,2016,23800.001440631
BGD,2016,1649.28380858601
BRB,2016,20295.5672072046
BLR,2016,5039.77560949445
BEL,2016,41854.5498296444
BLZ,2016,6140.86713919469
BEN,2016,1010.5338961993
BMU,2016,108747.356144305
BTN,2016,3152.30905106786
BOL,2016,3035.87347732132
BIH,2016,4928.5665903114
BWA,2016,6749.05994339013
BRA,2016,8836.28546025694
BRN,2016,26663.2972950602
BGR,2016,7822.49923292968
BFA,2016,663.742364842886
BDI,2016,232.937812100153
CPV,2016,3608.96605234906
KHM,2016,1675.19555711109
CMR,2016,1441.7201725688
CAN,2016,42314.0615817218
CYM,2016,77802.2535658023
CAF,2016,387.176203444318
TCD,2016,861.831767630746
CHI,2016,55947.579811974
CHL,2016,13649.8520452803
CHN,2016,8254.86859320357
COL,2016,5959.84250367574
COM,2016,1365.48403444497
COD,2016,459.765036590388
COG,2016,2093.10728558843
CRI,2016,12091.0301606154
CIV,2016,1862.59597081287
HRV,2016,12820.1653893008
CUB,2016,8110.55874283616
CUW,2016,18944.0962772875
CYP,2016,24280.056640625
CZE,2016,18753.9686718096
DNK,2016,54500.9260410217
DJI,2016,2510.4300076241
DMA,2016,8802.56172041363
DOM,2016,7160.44200982307
ECU,2016,5917.63771271481
EGY,2016,3270.6287768197
SLV,2016,3901.34014965811
GNQ,2016,7453.19797948517
EST,2016,18666.3736521706
SWZ,2016,3238.17611961364
ETH,2016,641.651523286233
FRO,2016,56875.2803813296
FJI,2016,5363.79026679243
FIN,2016,43451.2562442158
FRA,2016,37024.2157133669
PYF,2016,19690.0775734589
GAB,2016,6677.07003901644
GMB,2016,650.056501323611
GEO,2016,4143.40125686315
DEU,2016,42948.9381932694
GHA,2016,1912.47991339951
GRC,2016,17919.2426377048
GRL,2016,48181.7453541266
GRD,2016,9221.23461079424
GUM,2016,35930.6594898711
GTM,2016,4060.13784737643
GIN,2016,711.996509782316
GNB,2016,679.665386626818
GUY,2016,5870.87823759835
HTI,2016,1318.40268167953
HND,2016,2307.34468351082
HKG,2016,43734.1980702999
HUN,2016,13215.8605277789
ISL,2016,62854.0906407932
IND,2016,1707.50892912243
IDN,2016,3521.46943457574
IRN,2016,5710.59947089104
IRQ,2016,4334.42096404188
IRL,2016,64129.5571542383
IMN,2016,82025.9454509241
ISR,2016,37671.5389138798
ITA,2016,31391.5692898108
JAM,2016,5302.29553353854
JPN,2016,39375.4731620781
JOR,2016,3986.71677010853
KAZ,2016,7475.56688689424
KEN,2016,1554.12610314423
KIR,2016,1742.66799324117
KOR,2016,30832.0628072516
XKX,2016,3759.44959067104
KWT,2016,27323.6890735517
KGZ,2016,1103.27489428412
LAO,2016,2303.22156035363
LVA,2016,13838.5266823272
LBN,2016,8089.012088155
LSO,2016,992.491840678465
LBR,2016,714.613063145659
LBY,2016,7525.80299308216
LIE,2016,165375.491396259
LTU,2016,14934.2702840428
LUX,2016,106899.293549552
MAC,2016,68911.6755919628
MDG,2016,453.970714522463
MWI,2016,450.506105510719
MYS,2016,9476.53409809923
MDV,2016,9947.80744731739
MLI,2016,872.468587171653
MLT,2016,26459.0770929988
MHL,2016,4229.80988911945
MRT,2016,1565.76575722696
MUS,2016,10095.1225574156
MEX,2016,9097.92397674769
FSM,2016,2979.60119184048
MDA,2016,2847.08794770479
MCO,2016,173604.753555915
MNG,2016,3619.90026383792
MNE,2016,6968.01539365317
MAR,2016,3140.85546875
MOZ,2016,441.489734819071
MMR,2016,1229.19713491328
NAM,2016,4395.68776162376
NRU,2016,8748.15632605428
NPL,2016,877.256454696737
NLD,2016,46808.5291492503
NCL,2016,30782.8544433514
NZL,2016,40113.7195382428
NIC,2016,2131.68704828322
NER,2016,502.706475406446
NGA,2016,2070.4127339595
MKD,2016,5598.48622617967
MNP,2016,24225.474169342
NOR,2016,70867.3609970749
OMN,2016,17110.1897460545
PAK,2016,1424.69161195897
PLW,2016,17150.4759377239
PAN,2016,14832.3611652459
PNG,2016,2316.39479758492
PRY,2016,5775.15963399596
PER,2016,6217.03599995447
PHL,2016,2985.19564024046
POL,2016,12464.0110508476
PRT,2016,19980.2808866516
PRI,2016,29978.0889268918
QAT,2016,61253.6217997091
ROU,2016,9404.54005870715
RUS,2016,8663.158203125
RWA,2016,729.519133812945
WSM,2016,4147.07097674888
SMR,2016,44359.4797662688
STP,2016,1434.87018050521
SAU,2016,22267.7217050387
SEN,2016,1266.43957151587
SRB,2016,5982.37030126471
SYC,2016,16566.9946042294
SLE,2016,844.416411175476
SGP,2016,57005.5887176547
SXM,2016,37308.6147795736
SVK,2016,16636.0769133073
SVN,2016,21447.8377796036
SLB,2016,2082.62383124213
SOM,2016,460.928490585175
ZAF,2016,5651.20585165749
ESP,2016,26755.6061149398
LKA,2016,4149.19190775593
KNA,2016,21387.5415511103
LCA,2016,10638.1269396653
VCT,2016,7656.90042881178
SDN,2016,1033.21594238281
SUR,2016,5644.2061057532
SWE,2016,51703.5088332851
CHE,2016,82153.0745447889
SYR,2016,656.3490586313
TJK,2016,788.710481734485
TZA,2016,953.0107421875
THA,2016,5833.57715617098
TLS,2016,1335.54391073349
TGO,2016,772.581357620609
TON,2016,3987.98626206287
TTO,2016,17449.1538801956
TUN,2016,3847.80354448809
TUR,2016,10984.3643169061
TKM,2016,5686.98040962764
TCA,2016,31373.5612684327
TUV,2016,3808.69755015909
UGA,2016,752.696571725656
UKR,2016,2158.46118164063
ARE,2016,42721.0999383185
GBR,2016,41257.9085545556
USA,2016,57638.1018367192
URY,2016,17009.7584207276
UZB,2016,2753.37951427589
VUT,2016,2956.12644801489
VEN,2016,3670.15737848208
VNM,2016,2735.0604380416
VIR,2016,35324.9748874586
PSE,2016,3527.61382413178
YEM,2016,975.359417003225
ZMB,2016,1239.08527877713
ZWE,2016,1408.13945253431
AFE,2017,1528.10422421284
AFW,2017,1574.23056437855
ARB,2017,6096.72395041636
CSS,2017,13671.1377634132
CEB,2017,14339.8243059389
EAR,2017,3457.64943157186
EAS,2017,10566.2828244863
EAP,2017,7241.92533864361
TEA,2017,7323.51364847919
EMU,2017,37243.5651015997
ECS,2017,23814.1197034605
ECA,2017,6138.12063922999
TEC,2017,8575.46129195764
EUU,2017,33394.5888043692
FCS,2017,1549.60952933559
HPC,2017,943.132832332498
IBD,2017,6053.30921793356
IBT,2017,4831.93005964107
IDB,2017,1804.50559433385
IDX,2017,1110.744251052
IDA,2017,1355.23505457315
LTE,2017,9138.44134545505
LCN,2017,9065.54817792867
LAC,2017,8827.8501051856
TLA,2017,8918.30251254156
LDC,2017,1035.19428808636
LMY,2017,4615.000484095
MEA,2017,5279.47951180077
MNA,2017,2859.85560174494
TMN,2017,2854.66192638041
MIC,2017,4982.00575599033
NAC,2017,58184.8571647569
OED,2017,37605.2706249889
OSS,2017,11950.9740553004
PSS,2017,4099.79965867267
PST,2017,43114.2688521392
PRE,2017,1338.96011884626
SST,2017,11304.5050810878
SAS,2017,1956.06707554186
TSA,2017,1956.06707554186
SSF,2017,1546.91774199323
SSA,2017,1641.39239957439
TSS,2017,1546.91774199323
WLD,2017,10747.764306505
AFG,2017,525.469770891619
ALB,2017,5006.36012951959
DZA,2017,4554.66753957828
ASM,2017,11863.6839452565
AND,2017,40672.9717424447
AGO,2017,2790.71886869768
ATG,2017,16965.7288273816
ARG,2017,14532.5009308511
ARM,2017,3869.05373867752
ABW,2017,28440.0416881491
AUS,2017,54117.547718609
AUT,2017,47163.7425775142
AZE,2017,4147.1981423222
BHS,2017,31875.4881749619
BHR,2017,24784.7693514607
BGD,2017,1811.08221668646
BRB,2017,20284.5762052461
BLR,2017,5785.54491935194
BEL,2017,44035.3239358548
BLZ,2017,6071.85451846453
BEN,2017,1054.97408066814
BMU,2017,112339.425587467
BTN,2017,3435.28804735662
BOL,2017,4048.40119739839
BIH,2017,5345.01978766473
BWA,2017,7104.96401088027
BRA,2017,10080.5078722821
BRN,2017,28024.3824580252
BGR,2017,8696.68930427924
BFA,2017,709.091535894695
BDI,2017,246.060725714184
CPV,2017,3893.09571382506
KHM,2017,1826.35391688754
CMR,2017,1496.08951771242
CAN,2017,45129.628116623
CYM,2017,80053.9442657031
CAF,2017,432.324025684263
TCD,2017,854.46120040098
CHI,2017,55806.3554257428
CHL,2017,14879.9086227187
CHN,2017,8979.67652709856
COL,2017,6479.53231292429
COM,2017,1423.9248027797
COD,2017,431.052559128788
COG,2017,2211.63309874797
CRI,2017,12317.0902771304
CIV,2017,1964.29930338343
HRV,2017,13901.7878144679
CUB,2017,8610.60829605429
CUW,2017,18938.2440965187
CYP,2017,26247.44921875
CZE,2017,20913.197632212
DNK,2017,57521.5514992225
DJI,2017,2618.95521147369
DMA,2017,8224.64896571414
DOM,2017,7412.71571571512
ECU,2017,6233.32244797718
EGY,2017,2395.10333299491
SLV,2017,4020.12671373919
GNQ,2017,7809.10465655488
EST,2017,20851.5223496861
SWZ,2017,3853.09956569679
ETH,2017,696.348429076216
FRO,2017,59387.353086482
FJI,2017,5826.84814459328
FIN,2017,46085.0174739036
FRA,2017,38687.1626407164
PYF,2017,20826.9312492172
GAB,2017,6921.73373135624
GMB,2017,642.522641296331
GEO,2017,4418.75206546679
DEU,2017,45553.9341495339
GHA,2017,2012.28662641265
GRC,2017,18631.9930129293
GRL,2017,50765.7494665372
GRD,2017,9751.42661155932
GUM,2017,36779.0078903909
GTM,2017,4324.99768915601
GIN,2017,833.598621691121
GNB,2017,783.123186602022
GUY,2017,6178.6650437298
HTI,2017,1395.23945184461
HND,2017,2413.0076562942
HKG,2017,46160.429791493
HUN,2017,14736.1668157258
ISL,2017,72976.3729990975
IND,2017,1950.10468280866
IDN,2017,3798.88326174526
IRN,2017,6000.93346404409
IRQ,2017,4759.2846435467
IRL,2017,72161.4047531385
IMN,2017,83481.3038489014
ISR,2017,41138.470964272
ITA,2017,32844.115660604
JAM,2017,5605.43541173019
JPN,2017,38834.0529341227
JOR,2017,4065.61628749384
KAZ,2017,8943.08416791984
KEN,2017,1667.48447230835
KIR,2017,1853.05122713319
KOR,2017,33296.9845439195
XKX,2017,4009.32022050863
KWT,2017,29047.6536135703
KGZ,2017,1221.39046807082
LAO,2017,2432.43059478511
LVA,2017,15132.4958333982
LBN,2017,8608.21084982387
LSO,2017,1069.36673247542
LBR,2017,699.269095727404
LBY,2017,9965.83236729757
LIE,2017,170547.092298954
LTU,2017,16800.1510246099
LUX,2017,110193.213797228
MAC,2017,77570.9876166977
MDG,2017,491.866848718929
MWI,2017,495.769683367165
MYS,2017,9862.54806612235
MDV,2017,10509.628805812
MLI,2017,924.057531692284
MLT,2017,30317.2443175543
MHL,2017,4592.83457628576
MRT,2017,1615.00401327323
MUS,2017,10986.7034093005
